applicant_id,annual_income,loan_amount,credit_score,employment_type,loan_purpose,debt_to_income,credit_utilization,repayment_history_score,num_late_payments,default_actual,default_probability,credit_risk_score,risk_band,decision
APP033692,120000.0,364919.0,564,self_employed,auto_loan,3.041,0.161,74.2,2,1,0.9427,334,Very High,Decline
APP032553,225725.0,809543.0,570,self_employed,auto_loan,3.5864,0.5482,98.5,0,1,0.933,340,Very High,Decline
APP035482,250796.0,714161.0,712,salaried,home_loan,2.8476,0.4973,93.6,2,0,0.0575,866,Very Low,Auto-Approve
APP029413,155028.0,473179.0,570,salaried,personal_loan,3.0522,0.5125,74.5,4,1,0.9806,312,Very High,Decline
APP030129,124736.0,342982.0,845,salaried,home_loan,2.7497,0.3896,100.0,0,0,0.005,897,Very Low,Auto-Approve
APP046318,145204.0,303721.0,452,salaried,home_loan,2.0917,0.2941,86.6,1,0,0.3329,700,Medium,Manual Review
APP001595,120000.0,567235.0,809,business_owner,personal_loan,4.727,0.3385,100.0,1,0,0.1298,822,Low,Approve
APP005790,123377.0,83929.0,486,salaried,personal_loan,0.6803,0.1993,94.3,0,0,0.0562,866,Very Low,Auto-Approve
APP049930,120000.0,36074.0,749,salaried,auto_loan,0.3006,0.2386,89.45,1,0,0.0058,897,Very Low,Auto-Approve
APP001866,148662.0,335494.0,784,freelance,personal_loan,2.2568,0.3468,100.0,1,0,0.003,898,Very Low,Auto-Approve
APP001792,120000.0,416530.0,318,salaried,business,3.4711,0.6108,85.9,0,1,0.9817,311,Very High,Decline
APP040021,127087.0,74966.0,385,self_employed,auto_loan,0.5899,0.5118,89.25,0,1,0.4605,624,High,Decline
APP011299,120000.0,445387.0,731,self_employed,home_loan,3.7116,0.2766,100.0,0,0,0.1966,782,Low,Approve
APP044129,120000.0,495343.0,823,self_employed,auto_loan,4.1279,0.1457,100.0,1,0,0.0614,863,Very Low,Auto-Approve
APP000478,149988.0,712199.0,676,salaried,auto_loan,4.7484,0.3873,91.8,0,1,0.4913,605,High,Decline
APP042743,120000.0,148879.0,697,self_employed,home_loan,1.2407,0.5141,92.85,0,0,0.0236,886,Very Low,Auto-Approve
APP027480,120000.0,444236.0,368,salaried,business,3.702,0.3383,58.4,3,1,0.9911,305,Very High,Decline
APP033781,120000.0,159660.0,634,salaried,personal_loan,1.3305,0.188,95.7,1,0,0.0043,897,Very Low,Auto-Approve
APP044762,120000.0,172333.0,591,freelance,personal_loan,1.4361,0.1635,87.55,0,0,0.0949,843,Very Low,Auto-Approve
APP045605,120000.0,577146.0,311,business_owner,home_loan,4.8096,0.3734,85.55,0,1,0.9274,344,Very High,Decline
APP042531,120000.0,214961.0,556,salaried,business,1.7913,0.4227,73.8,2,0,0.2303,762,Low,Approve
APP026861,120000.0,364961.0,403,salaried,personal_loan,3.0413,0.3618,84.15,1,1,0.9728,316,Very High,Decline
APP006539,120000.0,98537.0,789,salaried,home_loan,0.8211,0.283,85.45,0,0,0.0115,893,Very Low,Auto-Approve
APP006004,164189.0,90638.0,731,salaried,personal_loan,0.552,0.2272,100.0,0,0,0.0016,899,Very Low,Auto-Approve
APP034391,120000.0,59148.0,548,freelance,education,0.4929,0.2636,97.4,0,0,0.0707,858,Very Low,Auto-Approve
APP003314,143966.0,698475.0,682,salaried,personal_loan,4.8517,0.3707,100.0,0,0,0.1154,831,Low,Approve
APP023697,120000.0,534345.0,866,salaried,business,4.4529,0.3666,100.0,0,0,0.0551,867,Very Low,Auto-Approve
APP030677,120000.0,303613.0,539,salaried,education,2.5301,0.1783,96.95,0,1,0.4522,629,High,Decline
APP028116,120000.0,431441.0,806,salaried,business,3.5953,0.1596,98.3,2,0,0.1775,793,Low,Approve
APP016833,120000.0,570486.0,616,salaried,home_loan,4.754,0.2411,100.0,0,0,0.775,435,Very High,Decline
APP016124,120000.0,274561.0,460,salaried,auto_loan,2.288,0.5209,93.0,0,1,0.6187,529,High,Decline
APP038951,120000.0,271007.0,637,self_employed,auto_loan,2.2584,0.3248,89.85,2,1,0.1907,786,Low,Approve
APP006280,434652.0,1984429.0,391,self_employed,personal_loan,4.5656,0.6795,77.55,2,1,0.9953,303,Very High,Decline
APP012432,120000.0,278484.0,528,salaried,personal_loan,2.3207,0.187,78.4,1,1,0.4136,652,Medium,Manual Review
APP044572,308572.0,827423.0,366,salaried,personal_loan,2.6815,0.4994,88.3,0,1,0.7179,469,Very High,Decline
APP035030,120000.0,377750.0,826,self_employed,auto_loan,3.1479,0.2938,100.0,0,0,0.0544,867,Very Low,Auto-Approve
APP036845,120000.0,537609.0,672,salaried,personal_loan,4.4801,0.2722,97.6,1,0,0.2107,774,Low,Approve
APP013263,399389.0,1982747.0,357,salaried,auto_loan,4.9644,0.4332,69.85,1,1,0.964,322,Very High,Decline
APP034143,221321.0,466068.0,598,freelance,business,2.1059,0.3419,99.9,0,1,0.0732,856,Very Low,Auto-Approve
APP030552,322478.0,804235.0,371,salaried,personal_loan,2.4939,0.0749,76.55,2,1,0.7776,433,Very High,Decline
APP004954,120000.0,519383.0,876,freelance,home_loan,4.3282,0.2369,100.0,1,0,0.0628,862,Very Low,Auto-Approve
APP049901,120000.0,125182.0,340,salaried,personal_loan,1.0432,0.3716,81.0,1,1,0.3649,681,Medium,Manual Review
APP003555,120000.0,239916.0,594,self_employed,home_loan,1.9993,0.1361,93.7,1,0,0.0277,883,Very Low,Auto-Approve
APP006426,134133.0,529266.0,446,salaried,business,3.9458,0.0372,92.3,0,1,0.978,313,Very High,Decline
APP023915,120000.0,590064.0,652,business_owner,personal_loan,4.9172,0.0738,100.0,0,0,0.2283,763,Low,Approve
APP005618,120000.0,177076.0,816,salaried,personal_loan,1.4756,0.2146,100.0,1,0,0.003,898,Very Low,Auto-Approve
APP044506,120000.0,197137.0,795,salaried,business,1.6428,0.0954,100.0,1,0,0.002,899,Very Low,Auto-Approve
APP017806,120000.0,521191.0,742,salaried,auto_loan,4.3433,0.1898,100.0,1,0,0.341,695,Medium,Manual Review
APP004730,120000.0,140069.0,673,salaried,personal_loan,1.1672,0.1716,97.65,1,0,0.0109,893,Very Low,Auto-Approve
APP018051,120000.0,80433.0,741,self_employed,personal_loan,0.6703,0.1246,95.05,0,0,0.0069,896,Very Low,Auto-Approve
APP011266,120000.0,390260.0,731,salaried,business,3.2522,0.1569,82.55,2,1,0.61,534,High,Decline
APP042797,120000.0,576436.0,692,salaried,auto_loan,4.8036,0.7099,86.6,1,0,0.755,447,Very High,Decline
APP044481,120000.0,436284.0,783,salaried,home_loan,3.6357,0.3804,91.15,3,0,0.1896,786,Low,Approve
APP043281,120708.0,312731.0,465,business_owner,home_loan,2.5908,0.1949,87.25,1,0,0.4005,660,Medium,Manual Review
APP029871,228419.0,97577.0,659,self_employed,auto_loan,0.4272,0.4157,96.95,1,0,0.0053,897,Very Low,Auto-Approve
APP045648,120000.0,207385.0,685,salaried,home_loan,1.7282,0.2713,86.25,1,0,0.0146,891,Very Low,Auto-Approve
APP019357,120000.0,57976.0,581,salaried,personal_loan,0.4831,0.4568,87.05,0,0,0.0158,891,Very Low,Auto-Approve
APP025851,120000.0,364574.0,715,salaried,personal_loan,3.0381,0.3138,99.75,1,0,0.2279,763,Low,Approve
APP049883,120000.0,88400.0,612,salaried,personal_loan,0.7367,0.6125,100.0,0,0,0.0227,886,Very Low,Auto-Approve
APP002732,120000.0,494307.0,727,salaried,personal_loan,4.1192,0.4976,100.0,1,0,0.3593,684,Medium,Manual Review
APP014722,219123.0,318008.0,462,salaried,personal_loan,1.4513,0.0345,87.1,1,1,0.2656,741,Medium,Manual Review
APP046918,120000.0,457354.0,502,salaried,personal_loan,3.8113,0.4486,89.1,1,1,0.9679,319,Very High,Decline
APP014326,120000.0,570930.0,350,salaried,business,4.7577,0.2979,87.5,0,1,0.9727,316,Very High,Decline
APP010585,120000.0,512693.0,505,salaried,business,4.2724,0.0766,71.25,2,1,0.9962,302,Very High,Decline
APP027448,120000.0,347766.0,573,salaried,personal_loan,2.8981,0.4312,98.65,0,0,0.0997,840,Very Low,Auto-Approve
APP029646,120000.0,242555.0,411,self_employed,personal_loan,2.0213,0.1343,90.55,0,1,0.2631,742,Medium,Manual Review
APP012139,120486.0,273396.0,494,salaried,business,2.2691,0.1544,82.7,2,0,0.2789,733,Medium,Manual Review
APP039448,123770.0,94652.0,605,self_employed,personal_loan,0.7647,0.2753,94.25,1,0,0.0079,895,Very Low,Auto-Approve
APP021888,185925.0,270361.0,804,self_employed,home_loan,1.4541,0.2291,92.2,1,0,0.0037,898,Very Low,Auto-Approve
APP018373,120000.0,189358.0,387,salaried,education,1.578,0.1268,71.35,1,0,0.393,664,Medium,Manual Review
APP027819,120000.0,32102.0,448,salaried,home_loan,0.2675,0.3113,80.4,0,0,0.4262,644,Medium,Manual Review
APP017179,504332.0,2060851.0,377,salaried,business,4.0863,0.6054,76.85,0,1,0.9963,302,Very High,Decline
APP015071,120000.0,217513.0,437,self_employed,personal_loan,1.8126,0.4813,73.85,1,0,0.3117,713,Medium,Manual Review
APP032630,136511.0,630914.0,775,freelance,personal_loan,4.6217,0.3041,100.0,0,0,0.1071,836,Low,Approve
APP022430,120000.0,223873.0,571,self_employed,home_loan,1.8656,0.1969,80.55,3,0,0.1941,784,Low,Approve
APP001596,155045.0,569480.0,736,self_employed,auto_loan,3.673,0.3752,100.0,0,0,0.2368,758,Low,Approve
APP006942,319791.0,1532744.0,885,salaried,auto_loan,4.793,0.2915,100.0,1,0,0.0222,887,Very Low,Auto-Approve
APP033016,126376.0,261262.0,700,salaried,auto_loan,2.0673,0.4506,100.0,0,0,0.0053,897,Very Low,Auto-Approve
APP005938,414224.0,467330.0,463,salaried,personal_loan,1.1282,0.4983,87.15,1,0,0.1376,817,Low,Approve
APP017451,139423.0,510974.0,328,self_employed,education,3.6649,0.2513,86.4,0,1,0.9715,317,Very High,Decline
APP022898,120000.0,329786.0,586,self_employed,personal_loan,2.7482,0.1789,93.3,1,0,0.0917,845,Very Low,Auto-Approve
APP021483,120000.0,338691.0,309,self_employed,personal_loan,2.8224,0.3742,85.45,0,0,0.6113,533,High,Decline
APP035254,120000.0,577375.0,372,self_employed,personal_loan,4.8115,0.2015,76.6,2,1,0.9944,303,Very High,Decline
APP004731,120000.0,42779.0,590,self_employed,business,0.3565,0.3464,81.5,1,0,0.02,888,Very Low,Auto-Approve
APP018983,120000.0,366023.0,872,self_employed,education,3.0502,0.5217,100.0,0,0,0.2465,752,Low,Approve
APP021447,126718.0,246112.0,397,salaried,personal_loan,1.9422,0.1926,71.85,1,0,0.5932,544,High,Decline
APP021674,120000.0,44256.0,681,salaried,auto_loan,0.3688,0.0706,98.05,1,0,0.0019,899,Very Low,Auto-Approve
APP023410,120000.0,239981.0,725,self_employed,auto_loan,1.9998,0.3359,94.25,0,0,0.0341,880,Very Low,Auto-Approve
APP035088,120000.0,68361.0,314,salaried,business,0.5697,0.223,73.7,0,0,0.2422,755,Low,Approve
APP013358,150618.0,286864.0,429,salaried,business,1.9046,0.382,91.45,0,0,0.336,698,Medium,Manual Review
APP009842,280810.0,1354645.0,711,salaried,personal_loan,4.8241,0.1182,100.0,0,1,0.1783,793,Low,Approve
APP001947,137196.0,503910.0,374,salaried,auto_loan,3.6729,0.4334,52.7,2,1,0.9956,303,Very High,Decline
APP020564,120000.0,32682.0,624,self_employed,home_loan,0.2723,0.11,95.2,1,0,0.0118,893,Very Low,Auto-Approve
APP039290,227372.0,295996.0,684,salaried,personal_loan,1.3018,0.2277,100.0,0,0,0.0125,892,Very Low,Auto-Approve
APP026251,173915.0,722541.0,771,self_employed,personal_loan,4.1546,0.2219,100.0,1,0,0.0421,875,Very Low,Auto-Approve
APP036911,120000.0,195350.0,395,self_employed,auto_loan,1.6279,0.3975,89.75,0,1,0.4419,635,Medium,Manual Review
APP038932,120000.0,272985.0,718,salaried,auto_loan,2.2749,0.2938,99.9,1,0,0.0092,894,Very Low,Auto-Approve
APP041471,148039.0,549147.0,555,salaried,auto_loan,3.7095,0.0921,97.75,0,1,0.5201,588,High,Decline
APP015293,120000.0,512915.0,646,business_owner,auto_loan,4.2743,0.1091,90.3,2,1,0.8642,381,Very High,Decline
APP021375,120000.0,382460.0,389,business_owner,home_loan,3.1872,0.6204,89.45,0,1,0.9609,323,Very High,Decline
APP025057,120000.0,335691.0,842,self_employed,auto_loan,2.7974,0.2166,100.0,0,0,0.0217,887,Very Low,Auto-Approve
APP029658,120000.0,537596.0,391,salaried,education,4.48,0.2279,83.55,1,1,0.971,317,Very High,Decline
APP045821,120000.0,588200.0,773,business_owner,home_loan,4.9017,0.2859,96.65,0,0,0.0861,848,Very Low,Auto-Approve
APP044771,120000.0,346024.0,584,salaried,education,2.8835,0.1049,81.2,1,0,0.105,837,Low,Approve
APP026043,269358.0,222248.0,723,self_employed,auto_loan,0.8251,0.3767,82.15,2,1,0.0551,867,Very Low,Auto-Approve
APP017135,120000.0,85402.0,749,business_owner,personal_loan,0.7117,0.2845,100.0,1,0,0.0034,898,Very Low,Auto-Approve
APP012641,194535.0,649823.0,471,self_employed,home_loan,3.3404,0.4972,69.55,0,1,0.9858,309,Very High,Decline
APP046033,158759.0,147478.0,841,business_owner,personal_loan,0.9289,0.0962,100.0,2,0,0.0008,900,Very Low,Auto-Approve
APP020058,135606.0,606680.0,866,salaried,personal_loan,4.4738,0.16,100.0,0,0,0.0485,871,Very Low,Auto-Approve
APP036489,167889.0,296298.0,845,salaried,education,1.7648,0.3194,100.0,1,0,0.0017,899,Very Low,Auto-Approve
APP035786,120000.0,87995.0,638,salaried,personal_loan,0.7333,0.1257,95.9,1,0,0.0061,896,Very Low,Auto-Approve
APP048947,120000.0,406495.0,325,self_employed,home_loan,3.3875,0.2328,68.25,3,1,0.9886,307,Very High,Decline
APP041572,120000.0,228197.0,491,salaried,personal_loan,1.9016,0.131,88.55,1,0,0.3036,718,Medium,Manual Review
APP034502,120000.0,45265.0,491,freelance,education,0.3772,0.2919,94.55,0,0,0.2211,767,Low,Approve
APP008229,192175.0,865317.0,471,business_owner,education,4.5027,0.1966,93.55,0,1,0.9316,341,Very High,Decline
APP023757,120000.0,118139.0,525,salaried,education,0.9845,0.0988,84.25,2,0,0.2422,755,Low,Approve
APP034700,283679.0,350438.0,856,salaried,business,1.2353,0.1641,100.0,1,0,0.0063,896,Very Low,Auto-Approve
APP023595,120000.0,259309.0,317,self_employed,business,2.1609,0.3345,79.85,1,1,0.4064,656,Medium,Manual Review
APP042425,120000.0,504558.0,861,salaried,business,4.2047,0.032,100.0,0,0,0.0371,878,Very Low,Auto-Approve
APP042494,159181.0,777226.0,358,self_employed,personal_loan,4.8826,0.2769,69.9,3,1,0.9956,303,Very High,Decline
APP022236,134487.0,654730.0,348,salaried,auto_loan,4.8684,0.2612,87.4,0,1,0.9387,337,Very High,Decline
APP037758,120000.0,537611.0,760,salaried,education,4.4801,0.411,96.0,0,0,0.1381,817,Low,Approve
APP022478,120000.0,488563.0,578,self_employed,personal_loan,4.0714,0.1374,92.9,1,1,0.698,481,Very High,Decline
APP020312,120000.0,338792.0,844,salaried,home_loan,2.8233,0.2987,100.0,0,0,0.0055,897,Very Low,Auto-Approve
APP040946,125558.0,404828.0,711,salaried,home_loan,3.2242,0.1562,99.55,1,0,0.1012,839,Low,Approve
APP025663,120000.0,255842.0,744,self_employed,personal_loan,2.132,0.1757,83.2,0,1,0.1643,801,Low,Approve
APP037983,120000.0,480505.0,481,salaried,personal_loan,4.0042,0.2007,88.05,1,1,0.9137,352,Very High,Decline
APP027288,143293.0,392222.0,788,salaried,auto_loan,2.7372,0.0797,100.0,1,0,0.011,893,Very Low,Auto-Approve
APP019976,146427.0,36354.0,396,salaried,auto_loan,0.2483,0.3078,71.8,3,0,0.4672,620,High,Decline
APP040057,120000.0,371493.0,841,freelance,personal_loan,3.0958,0.3361,100.0,0,1,0.1223,827,Low,Approve
APP045452,120000.0,518500.0,861,freelance,personal_loan,4.3208,0.1108,100.0,2,0,0.3201,708,Medium,Manual Review
APP002142,120000.0,262843.0,766,self_employed,home_loan,2.1904,0.7322,100.0,0,0,0.0156,891,Very Low,Auto-Approve
APP012418,120000.0,24562.0,766,business_owner,auto_loan,0.2047,0.3243,100.0,0,0,0.0009,899,Very Low,Auto-Approve
APP001876,120000.0,147995.0,466,salaried,personal_loan,1.2333,0.3165,87.3,1,0,0.0876,847,Very Low,Auto-Approve
APP049996,120000.0,417460.0,406,salaried,personal_loan,3.4788,0.3007,84.3,1,1,0.9187,349,Very High,Decline
APP014427,235016.0,277678.0,321,self_employed,home_loan,1.1815,0.253,62.05,2,1,0.5591,565,High,Decline
APP025340,131003.0,171141.0,779,freelance,home_loan,1.3064,0.4468,100.0,1,0,0.0095,894,Very Low,Auto-Approve
APP019864,122966.0,283272.0,342,salaried,personal_loan,2.3037,0.574,69.1,1,1,0.8673,380,Very High,Decline
APP016296,120000.0,125652.0,385,salaried,home_loan,1.0471,0.2743,77.25,2,1,0.5901,546,High,Decline
APP007737,120000.0,303311.0,458,salaried,auto_loan,2.5276,0.1495,86.9,1,0,0.3081,715,Medium,Manual Review
APP000867,120000.0,564197.0,896,self_employed,personal_loan,4.7016,0.4947,100.0,0,0,0.0412,875,Very Low,Auto-Approve
APP034848,120000.0,528453.0,402,salaried,personal_loan,4.4038,0.4153,72.1,1,1,0.9857,309,Very High,Decline
APP010869,120000.0,303473.0,782,business_owner,auto_loan,2.5289,0.6717,97.1,0,0,0.0061,896,Very Low,Auto-Approve
APP033085,120000.0,29126.0,693,salaried,education,0.2427,0.2571,100.0,0,0,0.0053,897,Very Low,Auto-Approve
APP002909,120000.0,24345.0,711,salaried,home_loan,0.2029,0.5821,100.0,0,0,0.0051,897,Very Low,Auto-Approve
APP032697,258882.0,1264819.0,462,freelance,personal_loan,4.8857,0.3548,81.1,2,1,0.9887,307,Very High,Decline
APP012451,120000.0,595061.0,301,self_employed,personal_loan,4.9588,0.4137,79.05,1,1,0.9829,310,Very High,Decline
APP046851,120000.0,584278.0,548,salaried,personal_loan,4.869,0.1464,85.4,0,1,0.9485,331,Very High,Decline
APP025387,120000.0,399619.0,851,freelance,auto_loan,3.3302,0.461,100.0,0,1,0.0732,856,Very Low,Auto-Approve
APP002821,120000.0,233968.0,499,salaried,home_loan,1.9497,0.2282,94.95,0,0,0.1819,791,Low,Approve
APP020576,120000.0,390561.0,587,salaried,home_loan,3.2547,0.4153,99.35,0,0,0.8194,408,Very High,Decline
APP046548,179201.0,809417.0,467,salaried,auto_loan,4.5168,0.3326,87.35,1,1,0.9424,335,Very High,Decline
APP002468,134080.0,602929.0,659,self_employed,business,4.4968,0.2371,96.95,1,1,0.278,733,Medium,Manual Review
APP044604,158563.0,195096.0,595,self_employed,personal_loan,1.2304,0.305,99.75,0,0,0.0535,868,Very Low,Auto-Approve
APP018853,120000.0,336353.0,451,self_employed,home_loan,2.8029,0.1896,86.55,1,0,0.4589,625,High,Decline
APP003127,120000.0,370679.0,323,self_employed,personal_loan,3.089,0.2301,80.15,1,1,0.9465,332,Very High,Decline
APP030011,120000.0,200067.0,735,salaried,home_loan,1.6672,0.5506,100.0,1,0,0.0196,888,Very Low,Auto-Approve
APP011247,120000.0,474154.0,800,business_owner,home_loan,3.9513,0.1744,98.0,2,1,0.1183,829,Low,Approve
APP048310,120000.0,286018.0,397,self_employed,personal_loan,2.3835,0.3181,77.85,2,1,0.7807,432,Very High,Decline
APP026472,150455.0,501393.0,740,freelance,auto_loan,3.3325,0.2513,100.0,1,1,0.3216,707,Medium,Manual Review
APP040714,157161.0,145945.0,813,salaried,education,0.9286,0.3278,98.65,2,0,0.0014,899,Very Low,Auto-Approve
APP009415,127044.0,363967.0,859,salaried,personal_loan,2.8649,0.1526,100.0,2,0,0.0063,896,Very Low,Auto-Approve
APP028230,120000.0,424066.0,501,salaried,personal_loan,3.5339,0.3108,71.05,2,1,0.987,308,Very High,Decline
APP049461,120000.0,322062.0,714,salaried,home_loan,2.6839,0.7314,99.7,1,0,0.0975,842,Very Low,Auto-Approve
APP021211,120000.0,362726.0,769,salaried,home_loan,3.0227,0.3737,100.0,0,0,0.0616,863,Very Low,Auto-Approve
APP020805,160044.0,159218.0,829,salaried,education,0.9948,0.0501,100.0,0,0,0.0016,899,Very Low,Auto-Approve
APP027891,120000.0,65621.0,459,salaried,auto_loan,0.5468,0.5423,92.95,0,0,0.1935,784,Low,Approve
APP012517,152036.0,239861.0,874,self_employed,home_loan,1.5777,0.1403,100.0,0,0,0.0025,899,Very Low,Auto-Approve
APP046242,120000.0,374830.0,532,self_employed,home_loan,3.1236,0.2211,90.6,1,1,0.9492,330,Very High,Decline
APP041374,194858.0,302839.0,373,salaried,home_loan,1.5541,0.2546,52.65,2,1,0.9675,320,Very High,Decline
APP029582,120000.0,481030.0,743,business_owner,personal_loan,4.0086,0.7462,95.15,0,0,0.6548,507,Very High,Decline
APP030542,120000.0,329563.0,702,self_employed,home_loan,2.7464,0.3491,100.0,0,0,0.0185,889,Very Low,Auto-Approve
APP014691,373070.0,720811.0,395,salaried,home_loan,1.9321,0.2907,65.75,2,1,0.9364,338,Very High,Decline
APP045798,120000.0,577755.0,844,salaried,business,4.8146,0.5732,94.2,1,1,0.6352,519,High,Decline
APP011895,120000.0,59932.0,744,salaried,home_loan,0.4994,0.2653,100.0,1,0,0.0009,899,Very Low,Auto-Approve
APP021011,120000.0,88186.0,843,salaried,auto_loan,0.7349,0.2881,100.0,0,0,0.001,899,Very Low,Auto-Approve
APP000785,120000.0,585679.0,451,salaried,personal_loan,4.8807,0.059,92.55,0,1,0.9708,317,Very High,Decline
APP043027,172376.0,796029.0,397,salaried,personal_loan,4.618,0.6099,65.85,2,1,0.9985,301,Very High,Decline
APP016052,161622.0,661563.0,674,business_owner,personal_loan,4.0933,0.3476,73.7,1,1,0.9143,351,Very High,Decline
APP038282,120000.0,562704.0,665,self_employed,business,4.6892,0.3859,91.25,0,0,0.5098,594,High,Decline
APP033532,120000.0,114502.0,447,self_employed,auto_loan,0.9542,0.358,74.35,3,0,0.4629,622,High,Decline
APP013169,120000.0,502872.0,796,self_employed,home_loan,4.1906,0.4863,97.8,2,0,0.2072,776,Low,Approve
APP042019,352476.0,1623207.0,735,salaried,personal_loan,4.6052,0.3345,100.0,0,0,0.2721,737,Medium,Manual Review
APP014986,120000.0,58127.0,604,business_owner,home_loan,0.4844,0.0955,100.0,0,0,0.008,895,Very Low,Auto-Approve
APP031150,151145.0,676914.0,820,salaried,home_loan,4.4786,0.5442,100.0,0,0,0.3315,701,Medium,Manual Review
APP004034,138047.0,689751.0,469,freelance,personal_loan,4.9965,0.1293,93.45,0,1,0.9524,329,Very High,Decline
APP018784,461525.0,408508.0,752,salaried,home_loan,0.8851,0.3111,100.0,0,0,0.0038,898,Very Low,Auto-Approve
APP046662,120000.0,295796.0,786,salaried,personal_loan,2.465,0.1124,97.3,2,0,0.0024,899,Very Low,Auto-Approve
APP004156,122256.0,287030.0,716,salaried,home_loan,2.3478,0.187,99.8,1,0,0.0192,889,Very Low,Auto-Approve
APP046327,120000.0,338919.0,468,business_owner,personal_loan,2.8243,0.1889,81.4,2,1,0.685,489,Very High,Decline
APP049622,120000.0,541551.0,577,freelance,personal_loan,4.5129,0.6637,98.85,0,1,0.932,341,Very High,Decline
APP036920,120000.0,575299.0,487,salaried,home_loan,4.7942,0.2945,88.35,1,1,0.9497,330,Very High,Decline
